crop,landuse,osm_id,area_ha,width_core_pass,site_id,transmission_110kv_plus_m,transmission_110kv_plus_rank,subtransmission_33_66kv_m,subtransmission_33_66kv_rank,distribution_22kv_m,distribution_22kv_rank,road_m,road_rank,transmission_110kv_plus_road_rank_shift,subtransmission_33_66kv_road_rank_shift,distribution_22kv_road_rank_shift,subtransmission_33_66kv_transmission_110kv_plus_rank_shift,S06_verify_grid
,meadow,1102678553,144.3,True,OSM-1102678553,0.0,1,971.6,882,12.4,1171,4.0,129,128,753,1042,881,False
,meadow,1102678555,22.7,True,OSM-1102678555,0.0,1,1712.2,1188,4.7,998,12.0,1553,1552,365,555,1187,False
,meadow,1102678558,35.8,True,OSM-1102678558,252.9,223,2605.3,1485,0.0,1,4.2,139,84,1346,138,1262,False
,meadow,1102678559,30.4,True,OSM-1102678559,902.2,362,3065.8,1599,2.6,832,9.0,835,473,764,3,1237,False
,meadow,1102678560,38.9,True,OSM-1102678560,655.4,308,2968.9,1575,4.0,956,12.0,1553,1245,22,597,1267,False
,meadow,1102678562,50.5,True,OSM-1102678562,1155.9,426,3170.0,1632,0.0,1,12.0,1553,1127,79,1552,1206,False
,meadow,1102678564,51.4,True,OSM-1102678564,1306.9,459,3097.4,1608,14.6,1205,7.6,494,35,1114,711,1149,False
,meadow,1102678565,126.1,True,OSM-1102678565,1743.9,561,1743.4,1196,0.0,1,9.0,835,274,361,834,635,False
,meadow,1102714717,57.9,True,OSM-1102714717,2808.5,803,1659.1,1168,90.4,1706,13.3,1674,871,506,32,365,False
,meadow,1102714718,112.5,True,OSM-1102714718,2891.9,826,1818.6,1216,17.7,1334,10.4,1241,415,25,93,390,False
,meadow,1102714721,26.0,True,OSM-1102714721,1903.2,597,1590.1,1138,5.8,1045,11.7,1519,922,381,474,541,False
,meadow,1102716152,119.6,True,OSM-1102716152,2442.7,716,16.9,345,7.7,1093,8.8,769,53,424,324,371,False
,meadow,1102716154,28.6,True,OSM-1102716154,1967.8,613,851.1,830,2.0,740,12.0,1553,940,723,813,217,False
,meadow,1102716155,45.9,True,OSM-1102716155,1219.3,436,389.8,587,208.1,1860,217.5,1987,1551,1400,127,151,False
,meadow,1102716156,47.9,True,OSM-1102716156,913.7,366,1045.4,908,4.2,969,10.1,1149,783,241,180,542,False
,meadow,1103005026,56.7,True,OSM-1103005026,886.0,359,3250.8,1655,0.0,1,9.6,1011,652,644,1010,1296,False
,meadow,1103005027,28.9,True,OSM-1103005027,1489.8,506,2999.2,1583,18.3,1371,11.5,1488,982,95,117,1077,False
,meadow,1103005028,25.6,True,OSM-1103005028,1532.0,513,3519.8,1727,2.7,839,9.8,1071,558,656,232,1214,False
,meadow,1103005040,20.4,True,OSM-1103005040,515.0,277,2728.7,1514,0.0,1,8.2,634,357,880,633,1237,False
,meadow,1103005047,29.4,True,OSM-1103005047,915.6,367,1496.4,1089,3.1,883,9.4,962,595,127,79,722,False
,meadow,1103149063,41.2,True,OSM-1103149063,4175.8,1070,1790.0,1207,18.4,1380,11.3,1447,377,240,67,137,False
,meadow,1103149067,84.2,True,OSM-1103149067,3231.3,903,728.1,768,15.8,1235,10.2,1180,277,412,55,135,False
,meadow,1103149072,120.9,True,OSM-1103149072,2768.5,791,2528.2,1452,0.0,1,9.3,926,135,526,925,661,False
,meadow,1103149074,102.8,True,OSM-1103149074,3791.0,1011,1772.2,1202,3.0,875,10.4,1241,230,39,366,191,False
,meadow,1103149078,33.2,True,OSM-1103149078,4035.7,1052,1876.9,1241,0.0,1,10.5,1273,221,32,1272,189,False
,meadow,1103149080,35.5,True,OSM-1103149080,4414.4,1103,1532.7,1104,17.2,1302,10.0,1124,21,20,178,1,False
,meadow,1103149086,22.9,True,OSM-1103149086,3974.6,1041,1626.8,1155,4.0,956,12.7,1635,594,480,679,114,False
,meadow,1103253398,54.3,True,OSM-1103253398,1764.4,567,341.0,567,18.3,1371,11.0,1387,820,820,16,0,False
,meadow,1103253399,374.3,True,OSM-1103253399,0.0,1,6.6,271,0.0,1,9.9,1099,1098,828,1098,270,False
,meadow,1103253400,42.2,True,OSM-1103253400,185.7,201,17.8,365,263.4,1904,10.2,1180,979,815,724,164,False
,meadow,1103253403,21.5,True,OSM-1103253403,623.5,300,0.0,1,261.4,1900,6.7,355,55,354,1545,299,False
,meadow,1103253404,352.9,True,OSM-1103253404,0.0,1,0.1,87,0.0,1,10.0,1124,1123,1037,1123,86,False
,meadow,1103253405,47.8,True,OSM-1103253405,165.4,197,6.5,269,670.1,2185,12.7,1635,1438,1366,550,72,False
,meadow,1103253406,93.1,True,OSM-1103253406,1048.4,399,7.3,276,735.8,2212,16.1,1791,1392,1515,421,123,False
,meadow,1103253408,24.2,True,OSM-1103253408,809.0,346,17.6,362,486.3,2078,11.7,1519,1173,1157,559,16,False
,meadow,1103254108,173.4,True,OSM-1103254108,1094.5,407,4.3,229,197.2,1844,9.7,1039,632,810,805,178,False
,meadow,1103254109,93.9,True,OSM-1103254109,1525.4,512,3.3,200,73.1,1681,6.9,379,133,179,1302,312,False
,meadow,1103254110,40.5,True,OSM-1103254110,411.1,254,17.7,364,18.2,1366,8.0,584,330,220,782,110,False
,meadow,1103254578,21.5,True,OSM-1103254578,0.0,1,21.6,444,5.7,1039,12.0,1553,1552,1109,514,443,False
,meadow,1103254579,24.9,True,OSM-1103254579,0.0,1,397.9,589,383.4,2001,388.3,2089,2088,1500,88,588,False
,meadow,1103276385,140.3,True,OSM-1103276385,5399.8,1274,5607.7,2067,0.0,1,5.8,251,1023,1816,250,793,True
,meadow,1103276386,26.4,True,OSM-1103276386,5324.6,1258,6187.6,2133,1.6,682,9.3,926,332,1207,244,875,True
,meadow,1103276387,42.4,True,OSM-1103276387,5542.6,1298,4940.9,1977,0.0,1,8.7,747,551,1230,746,679,False
,meadow,1103276388,73.7,True,OSM-1103276388,4435.2,1105,4362.7,1890,3.4,908,11.6,1505,400,385,597,785,False
,meadow,1103276389,235.1,True,OSM-1103276389,3989.9,1042,5064.6,1988,0.0,1,7.1,411,631,1577,410,946,True
,meadow,1103276391,132.3,True,OSM-1103276391,2884.4,823,5753.7,2082,22.9,1553,14.9,1755,932,327,202,1259,True
,meadow,1103276393,92.1,True,OSM-1103276393,2566.1,750,5708.7,2078,5.7,1039,10.7,1319,569,759,280,1328,True
,meadow,1103301019,81.4,True,OSM-1103301019,2151.0,644,6069.8,2121,0.0,1,5.8,251,393,1870,250,1477,True
,meadow,1103301021,30.3,True,OSM-1103301021,2267.7,669,5750.1,2081,1.7,698,11.6,1505,836,576,807,1412,True
,meadow,1103301024,126.8,True,OSM-1103301024,2504.1,735,5815.4,2092,4.2,969,3.0,84,651,2008,885,1357,True
,meadow,1103301026,40.9,True,OSM-1103301026,3677.9,995,5634.8,2070,2.8,852,7.1,411,584,1659,441,1075,True
,meadow,1103301027,52.3,True,OSM-1103301027,4158.6,1067,5675.7,2074,0.0,1,6.7,355,712,1719,354,1007,True
,meadow,1103301028,22.1,True,OSM-1103301028,4598.9,1135,6084.1,2122,0.0,1,9.5,985,150,1137,984,987,True
,meadow,1103301033,40.2,True,OSM-1103301033,4689.2,1150,5306.3,2027,0.0,1,4.2,139,1011,1888,138,877,True
,meadow,1103301034,39.1,True,OSM-1103301034,4811.2,1174,4561.2,1917,428.6,2045,35.6,1874,700,43,171,743,False
,meadow,1103648318,44.7,True,OSM-1103648318,8889.7,1663,14.9,311,0.0,1,6.3,305,1358,6,304,1352,False
,meadow,1103648319,46.9,True,OSM-1103648319,8542.3,1632,134.4,505,17.3,1309,8.4,680,952,175,629,1127,False
,meadow,1103672467,25.1,True,OSM-1103672467,9500.8,1724,2.8,180,0.0,1,5.7,238,1486,58,237,1544,False
,meadow,1103672470,91.6,True,OSM-1103672470,10024.3,1765,1.3,122,9.2,1118,5.3,211,1554,89,907,1643,False
,meadow,1103674352,137.0,True,OSM-1103674352,10496.0,1810,3.4,202,18.2,1366,5.5,221,1589,19,1145,1608,False
,meadow,1103674353,45.6,True,OSM-1103674353,10119.3,1774,18.9,400,2.2,771,8.1,608,1166,208,163,1374,False
,meadow,1103674354,220.4,True,OSM-1103674354,8457.4,1627,426.0,603,19.0,1411,6.6,339,1288,264,1072,1024,False
,meadow,1103674355,311.9,True,OSM-1103674355,9064.6,1676,13.1,298,0.0,1,5.6,232,1444,66,231,1378,False
,meadow,1103674357,198.1,True,OSM-1103674357,11531.8,1912,2.4,164,0.0,1,6.7,355,1557,191,354,1748,False
,meadow,1103674359,200.6,True,OSM-1103674359,11944.4,1944,22.4,449,0.9,594,8.2,634,1310,185,40,1495,False
,meadow,1103674360,73.5,True,OSM-1103674360,12880.1,2006,629.5,710,1.5,663,8.2,634,1372,76,29,1296,False
,meadow,1103674361,109.4,True,OSM-1103674361,13731.1,2051,1261.9,1007,0.0,1,7.6,494,1557,513,493,1044,False
,meadow,1103675135,206.6,True,OSM-1103675135,14484.2,2087,2378.0,1406,1.5,663,6.9,379,1708,1027,284,681,False
,meadow,1103675138,119.5,True,OSM-1103675138,13361.3,2028,47.7,476,2.8,852,9.6,1011,1017,535,159,1552,False
,meadow,1103805519,90.9,True,OSM-1103805519,472.6,268,2.6,172,1.8,709,9.7,1039,771,867,330,96,False
,meadow,1103805522,21.6,True,OSM-1103805522,801.2,343,246.8,531,16.3,1252,9.3,926,583,395,326,188,False
,meadow,1103805524,22.7,True,OSM-1103805524,1538.1,515,16.2,327,0.0,1,8.9,802,287,475,801,188,False
,meadow,1103805526,53.8,True,OSM-1103805526,2133.0,641,0.0,1,0.0,1,8.0,584,57,583,583,640,False
,meadow,1103806173,36.5,True,OSM-1103806173,814.0,348,1249.9,1002,0.0,1,9.7,1039,691,37,1038,654,False
,meadow,1103806174,59.2,True,OSM-1103806174,184.0,199,708.6,755,0.0,1,566.9,2185,1986,1430,2184,556,False
,meadow,1103806175,21.2,True,OSM-1103806175,1437.2,494,1390.2,1053,1.5,663,11.2,1428,934,375,765,559,False
,meadow,1103809208,33.6,True,OSM-1103809208,5016.5,1203,571.3,671,0.0,1,3.6,109,1094,562,108,532,False
,meadow,1103809214,20.1,True,OSM-1103809214,5075.7,1213,1893.8,1249,0.0,1,7.7,517,696,732,516,36,False
,meadow,1103843667,187.9,True,OSM-1103843667,193.2,204,1238.8,998,0.0,1,6.7,355,151,643,354,794,False
,meadow,1103843668,423.8,True,OSM-1103843668,0.0,1,1.6,131,0.0,1,6.2,288,287,157,287,130,False
,meadow,1103843670,53.9,True,OSM-1103843670,547.4,282,2108.3,1327,0.0,1,7.0,395,113,932,394,1045,False
,meadow,1103844755,194.6,True,OSM-1103844755,3963.6,1039,16.0,321,10.3,1134,6.0,268,771,53,866,718,False
,meadow,1103844759,646.9,True,OSM-1103844759,3419.6,940,2.7,178,1.8,709,10.1,1149,209,971,440,762,False
,meadow,1103846377,39.7,True,OSM-1103846377,6927.0,1476,2.8,180,19.3,1423,6.7,355,1121,175,1068,1296,False
,meadow,1103846378,38.1,True,OSM-1103846378,7341.0,1511,4.1,225,19.6,1440,3.0,84,1427,141,1356,1286,False
,meadow,1103846379,57.0,True,OSM-1103846379,7709.9,1552,17.5,360,1.1,615,6.5,327,1225,33,288,1192,False
,meadow,1103846380,71.5,True,OSM-1103846380,8806.7,1657,0.0,1,0.6,566,7.5,475,1182,474,91,1656,False
,meadow,1103846381,57.8,True,OSM-1103846381,9233.9,1695,0.0,1,70.8,1677,15.2,1770,75,1769,93,1694,False
,meadow,1103846383,51.2,True,OSM-1103846383,9827.6,1748,154.6,508,20.7,1489,9.2,886,862,378,603,1240,False
,meadow,1103846384,37.0,True,OSM-1103846384,10283.7,1791,0.0,1,0.5,545,9.7,1039,752,1038,494,1790,False
,meadow,1103846385,55.9,True,OSM-1103846385,8692.7,1646,269.0,538,6.7,1073,10.5,1273,373,735,200,1108,False
,meadow,1103846386,40.8,True,OSM-1103846386,11135.2,1877,0.0,1,1087.1,2298,9.4,962,915,961,1336,1876,False
,meadow,1103846387,54.1,True,OSM-1103846387,10990.6,1864,18.7,394,553.5,2123,5.7,238,1626,156,1885,1470,False
,meadow,1103846388,27.2,True,OSM-1103846388,10905.7,1851,566.5,666,441.1,2051,448.3,2120,269,1454,69,1185,False
,meadow,1103846389,40.4,True,OSM-1103846389,10653.4,1826,566.7,667,44.2,1627,50.9,1884,58,1217,257,1159,False
,meadow,1103846390,43.3,True,OSM-1103846390,10345.6,1794,753.3,783,3.6,924,7.4,459,1335,324,465,1011,False
,meadow,1103847033,22.8,True,OSM-1103847033,14108.9,2073,1638.9,1162,17.5,1320,10.0,1124,949,38,196,911,False
,meadow,1103847034,33.6,True,OSM-1103847034,14491.4,2089,1312.8,1027,19.7,1451,13.3,1674,415,647,223,1062,False
,meadow,1103859627,25.9,True,OSM-1103859627,6101.2,1394,1.6,131,237.2,1883,6.2,288,1106,157,1595,1263,False
,meadow,1103941553,46.7,True,OSM-1103941553,83.0,176,3693.6,1767,0.5,545,10.4,1241,1065,526,696,1591,False
,meadow,1104048748,22.6,True,OSM-1104048748,4458.2,1108,3511.6,1724,165.9,1817,415.6,2105,997,381,288,616,False
,meadow,1104048749,23.0,True,OSM-1104048749,4997.1,1198,3630.6,1752,134.2,1780,414.3,2103,905,351,323,554,False
,meadow,1104048750,49.1,True,OSM-1104048750,5510.3,1295,4125.0,1847,419.8,2037,282.4,2032,737,185,5,552,False
,meadow,1104048753,48.4,True,OSM-1104048753,6090.2,1392,4812.6,1958,2.0,740,10.7,1319,73,639,579,566,False
,meadow,1104048755,39.8,True,OSM-1104048755,5895.6,1360,4972.4,1981,0.0,1,9.0,835,525,1146,834,621,False
,meadow,1104048757,38.8,True,OSM-1104048757,5165.1,1230,4513.1,1908,600.0,2153,7.9,553,677,1355,1600,678,False
,meadow,1104048758,29.8,True,OSM-1104048758,5535.3,1297,6532.0,2159,36.1,1602,30.1,1867,570,292,265,862,True
,meadow,1104048759,28.3,True,OSM-1104048759,5152.1,1227,6514.2,2158,18.0,1350,12.1,1565,338,593,215,931,True
,meadow,1104048760,35.6,True,OSM-1104048760,5459.9,1281,7210.6,2209,706.8,2202,21.2,1834,553,375,368,928,True
,meadow,1104402941,24.2,True,OSM-1104402941,2723.0,784,2566.6,1467,17.9,1343,12.1,1565,781,98,222,683,False
,meadow,1104402942,38.4,True,OSM-1104402942,2756.7,790,1750.5,1198,2.4,809,12.3,1592,802,394,783,408,False
,meadow,1104402943,29.0,True,OSM-1104402943,2801.3,802,950.6,872,16.8,1274,10.5,1273,471,401,1,70,False
,meadow,1104402958,84.1,True,OSM-1104402958,433.2,258,19.1,405,11.4,1157,9.0,835,577,430,322,147,False
