site_id,dem_tile,dem_tiles_used,slope_samples,mean_slope_deg,p90_slope_deg
OSM-1472735117,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,636,0.665,0.983
OSM-1472735121,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,622,0.56,0.909
OSM-1472957182,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1751,24.608,34.042
OSM-1472957183,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1511,12.086,18.445
OSM-1472957185,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1465,16.425,25.669
OSM-1472967806,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,2632,20.656,31.483
OSM-1475621014,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,2249,17.457,25.711
OSM-1475621015,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,432,12.968,20.416
OSM-1476583873,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,378,20.038,25.51
OSM-1476583874,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,588,20.701,28.139
OSM-1476583878,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,347,15.223,18.564
OSM-1477825543,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,588,0.654,1.129
OSM-1477825545,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,535,0.788,1.466
OSM-1477825552,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,431,0.638,1.041
OSM-1477825553,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,3289,0.581,0.96
OSM-1477825554,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,756,0.763,1.284
OSM-1477825555,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,615,0.596,0.995
OSM-1477825556,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,603,0.653,1.06
OSM-1477825574,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1380,1.247,2.674
OSM-1477825575,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1296,1.081,2.497
OSM-1477825584,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1595,1.109,2.471
OSM-1477825586,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,503,1.532,2.627
OSM-1477825592,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,864,0.974,1.812
OSM-1477825593,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,974,0.664,1.055
OSM-1477825594,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1148,1.299,2.193
OSM-1477825600,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1905,1.064,1.541
OSM-1477825604,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1009,0.919,1.811
OSM-1477829131,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,819,0.737,1.436
OSM-1477829133,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,2213,0.599,1.035
OSM-1478574283,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,881,1.215,3.182
OSM-1478574290,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,357,0.787,1.575
OSM-1478574308,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,431,0.56,0.819
OSM-1478574328,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,334,0.66,1.127
OSM-1478574329,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,524,0.813,1.831
OSM-1478574330,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,423,0.841,1.667
OSM-1478574332,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,426,0.84,1.57
OSM-1478574333,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,545,0.914,2.293
OSM-1478574334,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1195,0.651,1.101
OSM-1478574335,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1298,0.569,0.887
OSM-1478574336,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,846,0.57,0.896
OSM-1478574337,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,520,0.558,0.861
OSM-1478574358,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1264,0.694,1.183
OSM-1478574369,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,550,1.12,2.632
OSM-1478574370,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,805,0.864,1.554
OSM-1478666605,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1638,0.66,1.023
OSM-1478666610,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,3479,0.599,0.92
OSM-1478666613,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1049,0.608,0.965
OSM-1478666614,Copernicus_DSM_COG_10_S44_00_E171_00_DEM;Copernicus_DSM_COG_10_S45_00_E171_00_DEM,2,7880,0.696,1.023
OSM-1478666615,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,552,0.626,0.918
OSM-1478666616,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,903,0.61,0.884
OSM-1478666617,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,489,0.767,0.982
OSM-1478666619,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,381,0.596,0.83
OSM-1478666620,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,1035,0.753,1.134
OSM-1478666622,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,425,0.997,2.075
OSM-1478666624,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,378,1.456,1.856
OSM-1478666625,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,361,1.284,2.049
OSM-1478666626,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,362,1.509,2.001
OSM-1478666627,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,353,1.793,3.057
OSM-1478666628,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,380,1.403,2.205
OSM-1478666629,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,714,1.668,2.896
OSM-1478666631,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,8261,0.871,1.419
OSM-1478666632,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,2257,0.705,1.17
OSM-1478669141,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,384,0.785,1.545
OSM-1478715347,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,620,0.891,1.524
OSM-1478837492,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,472,0.644,1.147
OSM-1478837513,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,370,1.048,1.763
OSM-1478837514,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,383,0.703,1.422
OSM-1478837519,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,423,1.115,2.62
OSM-1478895067,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,494,0.474,0.791
OSM-1478895068,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,492,0.502,0.858
OSM-1478895070,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,466,0.582,1.073
OSM-1478895075,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,749,0.601,1.016
OSM-1478895076,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,824,0.652,1.051
OSM-1478904420,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,1223,0.744,1.219
OSM-1478904427,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,689,0.914,1.673
OSM-1478904451,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,451,0.686,1.076
OSM-1478904452,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,545,0.708,1.115
OSM-1478904453,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,499,0.647,1.003
OSM-1478904454,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,430,0.608,0.91
OSM-1478904455,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,863,1.028,2.218
OSM-1478904463,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,572,0.629,1.011
OSM-1478994810,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,346,0.668,1.059
OSM-1478994812,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,331,0.653,1.014
OSM-1478994814,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1660,0.81,1.209
OSM-1478994815,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,512,0.849,1.337
OSM-1478994818,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,588,0.827,1.415
OSM-1478994819,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,2183,0.76,1.159
OSM-1478994820,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,952,1.162,2.195
OSM-1478994821,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,579,0.718,1.144
OSM-1478994825,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,549,0.803,1.179
OSM-1478994828,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,412,0.743,1.071
OSM-1478994829,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,414,0.719,1.103
OSM-1478994830,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,442,0.789,1.185
OSM-1478994832,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,714,0.742,1.108
OSM-1478994834,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,450,0.584,0.902
OSM-1478994836,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1420,0.718,1.129
OSM-1478994847,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1870,0.708,1.082
OSM-1478994857,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,2114,0.617,0.958
OSM-1479035326,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1818,0.634,1.006
OSM-1479035329,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1004,0.605,0.982
OSM-1479035333,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,777,0.649,1.126
OSM-1479035334,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1137,0.904,1.315
OSM-1479035339,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,550,0.814,1.656
OSM-1479035340,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,403,1.121,2.028
OSM-1479035341,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,339,0.933,1.422
OSM-1479035347,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1011,0.986,1.857
OSM-1479035348,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,679,0.897,1.444
OSM-1479035349,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,583,0.708,0.982
OSM-1479035354,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,755,0.895,1.261
OSM-1479035355,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,624,0.626,0.98
OSM-1479035356,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,480,0.715,1.053
OSM-1479035358,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,2229,0.76,1.398
OSM-1479035359,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1670,0.624,0.959
OSM-1479035376,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,981,0.685,1.04
OSM-1479036578,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,798,0.878,1.78
OSM-1479036579,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,819,0.879,1.251
OSM-1479036580,Copernicus_DSM_COG_10_S44_00_E171_00_DEM;Copernicus_DSM_COG_10_S45_00_E171_00_DEM,2,474,1.0,2.217
OSM-1479036599,Copernicus_DSM_COG_10_S44_00_E171_00_DEM;Copernicus_DSM_COG_10_S45_00_E171_00_DEM,2,1051,1.425,3.448
OSM-1479036600,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,734,0.586,0.912
OSM-1479068609,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,519,1.293,2.366
OSM-1479068619,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,686,1.403,2.704
OSM-1479068621,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,452,2.601,6.753
OSM-1479068622,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,341,1.809,5.344
OSM-1479068623,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,352,0.96,1.653
OSM-1479068630,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,399,1.408,2.882
OSM-1479068636,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,680,0.867,1.512
OSM-1479068637,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,393,0.925,1.531
OSM-1479068639,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,406,0.86,1.551
OSM-1479068640,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,552,0.866,1.91
OSM-1479068648,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,421,1.042,1.641
OSM-1479068649,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,483,0.676,1.199
OSM-1479068650,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,936,0.498,0.836
OSM-1481251133,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1836,1.265,2.459
OSM-1481254761,Copernicus_DSM_COG_10_S44_00_E171_00_DEM;Copernicus_DSM_COG_10_S44_00_E172_00_DEM,2,600,0.997,2.329
OSM-1481254822,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,2393,0.936,1.733
OSM-1481261496,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,2140,0.796,1.425
OSM-1481287512,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1869,1.201,2.265
OSM-1481444012,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,860,17.917,24.395
OSM-1481444013,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,646,18.594,27.375
OSM-1481444014,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1837,15.48,24.058
OSM-1481553192,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,363,23.692,29.44
OSM-1481553195,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,733,23.193,29.793
OSM-1481574605,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,481,19.005,25.921
OSM-1481574608,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,404,19.539,29.21
OSM-1481574610,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,795,24.753,30.741
OSM-1481574611,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,594,19.592,29.05
OSM-1481574636,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,2308,25.494,32.789
OSM-1481574637,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,2126,23.302,29.505
OSM-1481740891,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,367,0.94,1.716
OSM-1481740893,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1206,0.823,1.455
OSM-1481984409,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1268,0.856,1.739
OSM-1481984414,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,2693,0.624,1.072
OSM-1481984415,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,927,0.517,0.902
OSM-1481984417,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1945,0.644,1.136
OSM-1481984418,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,3631,0.688,1.267
OSM-1481990954,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,516,1.684,5.196
OSM-1481990960,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,564,0.845,1.795
OSM-1482243089,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1095,14.583,21.706
OSM-1482243091,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,478,12.43,18.525
OSM-1482243092,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,647,20.451,27.766
OSM-1482243093,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,930,20.359,28.619
OSM-1482243094,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,4595,19.796,29.641
OSM-1482342810,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1056,8.831,20.396
OSM-1482342817,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,789,3.913,11.455
OSM-1482342833,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1015,21.022,30.205
OSM-1482342836,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,578,18.674,26.059
OSM-1482342837,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,985,17.895,27.627
OSM-1482342838,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,373,8.735,19.175
OSM-1482342841,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,365,19.548,24.791
OSM-1482342847,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,1165,20.297,27.197
OSM-1482527572,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,836,19.07,27.255
OSM-1482527574,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,676,16.025,22.383
OSM-1482527582,Copernicus_DSM_COG_10_S44_00_E172_00_DEM,1,742,21.602,29.553
OSM-1482582689,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1768,0.917,1.481
OSM-1482582700,Copernicus_DSM_COG_10_S44_00_E171_00_DEM;Copernicus_DSM_COG_10_S44_00_E172_00_DEM,2,8750,0.707,1.123
OSM-1482582703,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,447,1.016,1.139
OSM-1482582704,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1052,0.753,1.177
OSM-1482582709,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,460,0.861,1.251
OSM-1482687321,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,2513,1.115,2.579
OSM-1482687333,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,387,0.552,0.955
OSM-1482687337,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,379,0.73,1.692
OSM-1482687339,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,758,0.868,2.214
OSM-1482687340,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,1498,1.5,5.149
OSM-1482687341,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,500,0.915,1.661
OSM-1482687342,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,587,0.734,1.482
OSM-1482687343,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,437,0.837,1.682
OSM-1482687358,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,1323,1.126,2.334
OSM-1482687373,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,411,0.638,0.998
OSM-1482732530,Copernicus_DSM_COG_10_S44_00_E171_00_DEM;Copernicus_DSM_COG_10_S45_00_E171_00_DEM,2,516,1.391,2.619
OSM-1482732531,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,1388,0.978,1.735
OSM-1482732532,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,673,0.986,1.637
OSM-1482732535,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,401,0.983,1.676
OSM-1482732536,Copernicus_DSM_COG_10_S44_00_E171_00_DEM;Copernicus_DSM_COG_10_S45_00_E171_00_DEM,2,368,1.145,1.973
OSM-1482901368,Copernicus_DSM_COG_10_S44_00_E171_00_DEM;Copernicus_DSM_COG_10_S45_00_E171_00_DEM,2,3561,1.189,2.049
OSM-1482901373,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,1579,1.088,1.881
OSM-1482972844,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,1703,1.079,2.076
OSM-1482972845,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,1609,1.328,2.489
OSM-1482972849,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,337,1.387,2.338
OSM-1482972850,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,414,1.912,4.136
OSM-1482972851,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,344,1.503,3.131
OSM-1482972853,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,397,1.903,3.51
OSM-1482972857,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,455,1.274,2.396
OSM-1482972861,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,942,1.038,1.708
OSM-1482972863,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,837,0.86,1.488
OSM-1482972864,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,507,1.113,1.904
OSM-1482972865,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,2113,1.381,2.443
OSM-1482972869,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,1391,1.176,2.225
OSM-1482972870,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,1118,1.01,1.767
OSM-1482972881,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,732,1.157,1.891
OSM-1482972884,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,1211,1.529,2.854
OSM-1483067105,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,1183,0.942,1.618
OSM-1483067106,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,763,1.001,1.726
OSM-1483067107,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,1087,1.362,2.193
OSM-1483067132,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,477,0.88,1.543
OSM-1483068355,Copernicus_DSM_COG_10_S44_00_E171_00_DEM;Copernicus_DSM_COG_10_S45_00_E171_00_DEM,2,782,0.489,0.818
OSM-1483068356,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,413,0.485,0.82
OSM-1483068358,Copernicus_DSM_COG_10_S44_00_E171_00_DEM;Copernicus_DSM_COG_10_S45_00_E171_00_DEM,2,760,0.452,0.805
OSM-1483068359,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1190,0.619,1.009
OSM-1483068373,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,376,0.956,1.479
OSM-1483068378,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,347,0.891,1.461
OSM-1483404642,Copernicus_DSM_COG_10_S45_00_E171_00_DEM,1,581,0.44,0.717
OSM-1483475313,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1132,1.265,2.27
OSM-1483475314,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,342,1.136,1.965
OSM-1483475320,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,460,1.09,1.921
OSM-1483475321,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,661,1.001,1.715
OSM-1483475324,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,570,0.982,1.648
OSM-1483475328,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,673,0.993,1.793
OSM-1483475339,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,639,1.185,2.115
OSM-1483475343,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,364,1.024,1.822
OSM-1483492555,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,397,0.954,1.648
OSM-1483492558,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,426,0.723,1.279
OSM-1483589768,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,344,1.105,1.953
OSM-1483589776,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,658,1.38,2.142
OSM-1483589777,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,413,1.082,1.948
OSM-1483589778,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1426,1.558,3.302
OSM-1483589779,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,524,1.141,2.024
OSM-1483634791,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,406,1.118,1.956
OSM-1483634799,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,532,1.087,1.929
OSM-1483634805,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1550,1.169,2.048
OSM-1483880063,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,945,1.024,1.921
OSM-1483880064,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,551,1.668,3.352
OSM-1483880065,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,366,1.163,2.05
OSM-1483880070,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1847,1.618,2.881
OSM-1483881013,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1330,1.019,1.716
OSM-1483881014,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1229,0.982,1.653
OSM-1483881015,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,2282,1.088,1.863
OSM-1483881016,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,354,1.037,1.84
OSM-1483881017,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1413,1.157,1.867
OSM-1483881023,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,3784,0.815,1.51
OSM-1483922186,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,569,1.169,2.023
OSM-1483922187,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1283,0.589,0.948
OSM-1483922190,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,580,0.862,1.468
OSM-1483922201,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,469,0.787,1.309
OSM-1483922202,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,2407,0.924,1.906
OSM-1483922209,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,7116,0.615,0.952
OSM-1483922210,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1144,0.688,1.067
OSM-1483922212,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,779,0.668,1.081
OSM-1483922213,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,808,0.599,0.956
OSM-1483922215,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,715,0.623,1.012
OSM-1483922233,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1008,0.834,1.126
OSM-1483922234,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1955,0.594,0.839
OSM-1483924091,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1353,0.761,1.29
OSM-1483924092,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,2030,0.618,0.988
OSM-1483924097,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1056,0.707,1.081
OSM-1483924098,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,1833,0.801,1.434
OSM-1483924104,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,927,0.691,1.175
OSM-1483924105,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,990,0.827,1.262
OSM-1483924106,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,5466,0.598,0.937
OSM-1484710924,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,341,1.029,2.397
OSM-1484710925,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,365,0.858,1.362
OSM-1484710929,Copernicus_DSM_COG_10_S44_00_E171_00_DEM,1,661,0.652,1.144
